company_id,year,operating_profit,interest,interest_coverage,interest_coverage_calculated,interest_coverage_match,source_available,validation_status
ABB,Dec 2012,202.0,0,,,False,False,Source unavailable
ABB,Mar 2014,267.0,0,,,False,False,Source unavailable
ABB,Mar 2015,312.0,0,,,False,False,Source unavailable
ABB,Mar 2016,365.0,3,138.3333,121.67,False,True,Mismatch
ABB,Mar 2017,398.0,2,227.5,199.0,False,True,Mismatch
ABB,Mar 2018,525.0,4,160.5,131.25,False,True,Mismatch
ABB,Mar 2019,605.0,2,359.0,302.5,False,True,Mismatch
ABB,Mar 2020,757.0,9,96.7778,84.11,False,True,Mismatch
ABB,Mar 2021,922.0,18,55.7222,51.22,False,True,Mismatch
ABB,Mar 2022,1082.0,19,61.3158,56.95,False,True,Mismatch
ABB,Mar 2023,1206.0,16,85.0,75.38,False,True,Mismatch
ABB,Mar 2024,1453.0,12,141.75,121.08,False,True,Mismatch
ABB,TTM,1547.0,11,,140.64,False,False,Source unavailable
ADANIENSOL,Mar 2014,0.0,0,,,False,False,Source unavailable
ADANIENSOL,Mar 2015,101.0,73,1.4247,1.38,False,True,Mismatch
ADANIENSOL,Mar 2016,1927.0,957,2.0867,2.01,False,True,Mismatch
ADANIENSOL,Mar 2017,1983.0,904,2.2179,2.19,False,True,Mismatch
ADANIENSOL,Mar 2018,2826.0,886,3.3149,3.19,False,True,Mismatch
ADANIENSOL,Mar 2019,2778.0,1391,2.2387,2.0,False,True,Mismatch
ADANIENSOL,Mar 2020,4258.0,2238,2.0192,1.9,False,True,Mismatch
ADANIENSOL,Mar 2021,3950.0,2117,2.3925,1.87,False,True,Mismatch
ADANIENSOL,Mar 2022,4206.0,2365,2.3222,1.78,False,True,Mismatch
ADANIENSOL,Mar 2023,4518.0,2781,2.1938,1.62,False,True,Mismatch
ADANIENSOL,Mar 2024,5711.0,2767,2.2848,2.06,False,True,Mismatch
ADANIENSOL,TTM,6592.0,3183,,2.07,False,False,Source unavailable
ADANIENT,Mar 2013,6021.0,3492,2.2325,1.72,False,True,Mismatch
ADANIENT,Mar 2014,9383.0,5703,1.8482,1.65,False,True,Mismatch
ADANIENT,Mar 2015,12450.0,7056,1.8767,1.76,False,True,Mismatch
ADANIENT,Mar 2016,1684.0,1357,2.0103,1.24,False,True,Mismatch
ADANIENT,Mar 2017,1902.0,1257,2.109,1.51,False,True,Mismatch
ADANIENT,Mar 2018,2038.0,1250,1.9208,1.63,False,True,Mismatch
ADANIENT,Mar 2019,1969.0,1625,1.5218,1.21,False,True,Mismatch
ADANIENT,Mar 2020,2294.0,1572,2.014,1.46,False,True,Mismatch
ADANIENT,Mar 2021,2506.0,1377,2.1786,1.82,False,True,Mismatch
ADANIENT,Mar 2022,3714.0,2526,1.8709,1.47,False,True,Mismatch
ADANIENT,Mar 2023,8818.0,3969,2.4318,2.22,False,True,Mismatch
ADANIENT,Mar 2024,11377.0,4555,2.7493,2.5,False,True,Mismatch
ADANIENT,TTM,13893.0,4150,,3.35,False,False,Source unavailable
ADANIGREEN,Mar 2017,403.0,334,1.4461,1.21,False,True,Mismatch
ADANIGREEN,Mar 2018,843.0,552,1.6033,1.53,False,True,Mismatch
ADANIGREEN,Mar 2019,1526.0,1121,1.4264,1.36,False,True,Mismatch
ADANIGREEN,Mar 2020,1450.0,995,1.3457,1.46,False,True,Mismatch
ADANIGREEN,Mar 2021,2241.0,1953,1.3477,1.15,False,True,Mismatch
ADANIGREEN,Mar 2022,3512.0,2617,1.5357,1.34,False,True,Mismatch
ADANIGREEN,Mar 2023,4970.0,2911,1.9364,1.71,False,True,Mismatch
ADANIGREEN,Mar 2024,7318.0,5006,1.7139,1.46,False,True,Mismatch
ADANIGREEN,TTM,8100.0,4959,,1.63,False,False,Source unavailable
ADANIPORTS,Mar 2013,2382.0,542,5.0295,4.39,False,True,Mismatch
ADANIPORTS,Mar 2014,2919.0,977,3.6888,2.99,False,True,Mismatch
ADANIPORTS,Mar 2015,3902.0,1175,3.9047,3.32,False,True,Mismatch
ADANIPORTS,Mar 2016,4577.0,1124,4.7215,4.07,False,True,Mismatch
ADANIPORTS,Mar 2017,5418.0,1116,5.7841,4.85,False,True,Mismatch
ADANIPORTS,Mar 2018,7157.0,1579,5.0671,4.53,False,True,Mismatch
ADANIPORTS,Mar 2019,6596.0,1385,5.6931,4.76,False,True,Mismatch
ADANIPORTS,Mar 2020,5947.0,1951,4.0364,3.05,False,True,Mismatch
ADANIPORTS,Mar 2021,8688.0,2255,4.7251,3.85,False,True,Mismatch
ADANIPORTS,Mar 2022,9528.0,2544,4.4654,3.75,False,True,Mismatch
ADANIPORTS,Mar 2023,10947.0,2363,4.7711,4.63,False,True,Mismatch
ADANIPORTS,Mar 2024,15589.0,2733,5.9495,5.7,False,True,Mismatch
ADANIPORTS,TTM,17165.0,2591,,6.62,False,False,Source unavailable
ADANIPOWER,Mar 2013,960.0,1703,0.69,0.56,False,True,Mismatch
ADANIPOWER,Mar 2014,4593.0,4162,1.1365,1.1,False,True,Mismatch
ADANIPOWER,Mar 2015,4678.0,4864,1.206,0.96,False,True,Mismatch
ADANIPOWER,Mar 2016,8802.0,5560,1.5469,1.58,False,True,Mismatch
ADANIPOWER,Mar 2017,5980.0,5902,0.3921,1.01,False,True,Mismatch
ADANIPOWER,Mar 2018,5436.0,5570,1.1113,0.98,False,True,Mismatch
ADANIPOWER,Mar 2019,4983.0,5657,1.3136,0.88,False,True,Mismatch
ADANIPOWER,Mar 2020,5734.0,5315,1.1396,1.08,False,True,Mismatch
ADANIPOWER,Mar 2021,8688.0,5106,2.0754,1.7,False,True,Mismatch
ADANIPOWER,Mar 2022,9881.0,4095,3.3673,2.41,False,True,Mismatch
ADANIPOWER,Mar 2023,10096.0,3334,4.2927,3.03,False,True,Mismatch
ADANIPOWER,Mar 2024,18228.0,3388,8.2972,5.38,False,True,Mismatch
ADANIPOWER,TTM,20965.0,3235,,6.48,False,False,Source unavailable
AMBUJACEM,Dec 2012,2473.0,78,32.5897,31.71,False,True,Mismatch
AMBUJACEM,Dec 2013,1669.0,67,30.7313,24.91,False,True,Mismatch
AMBUJACEM,Dec 2014,1934.0,66,35.6515,29.3,False,True,Mismatch
AMBUJACEM,Dec 2015,1542.0,92,20.5978,16.76,False,True,Mismatch
AMBUJACEM,Dec 2016,3181.0,153,23.6732,20.79,False,True,Mismatch
AMBUJACEM,Dec 2017,3858.0,206,20.3544,18.73,False,True,Mismatch
AMBUJACEM,Dec 2018,4011.0,170,24.9588,23.59,False,True,Mismatch
AMBUJACEM,Dec 2019,4597.0,170,30.5765,27.04,False,True,Mismatch
AMBUJACEM,Dec 2020,5006.0,140,37.8143,35.76,False,True,Mismatch
AMBUJACEM,Dec 2021,6210.0,146,44.2603,42.53,False,True,Mismatch
AMBUJACEM,Mar 2023 15,5122.0,195,,26.27,False,False,Source unavailable
AMBUJACEM,Mar 2024,6400.0,276,28.2645,23.19,False,True,Mismatch
AMBUJACEM,TTM,5822.0,298,,19.54,False,False,Source unavailable
APOLLOHOSP,Mar 2013,612.0,103,6.2621,5.94,False,True,Mismatch
APOLLOHOSP,Mar 2014,676.0,119,5.8319,5.68,False,True,Mismatch
APOLLOHOSP,Mar 2015,737.0,118,6.6441,6.25,False,True,Mismatch
APOLLOHOSP,Mar 2016,684.0,180,4.3111,3.8,False,True,Mismatch
APOLLOHOSP,Mar 2017,734.0,257,3.0895,2.86,False,True,Mismatch
APOLLOHOSP,Mar 2018,801.0,295,2.7966,2.72,False,True,Mismatch
APOLLOHOSP,Mar 2019,1070.0,327,3.3517,3.27,False,True,Mismatch
APOLLOHOSP,Mar 2020,1591.0,533,3.4015,2.98,False,True,Mismatch
APOLLOHOSP,Mar 2021,1140.0,449,2.7684,2.54,False,True,Mismatch
APOLLOHOSP,Mar 2022,2189.0,379,6.7467,5.78,False,True,Mismatch
APOLLOHOSP,Mar 2023,2065.0,381,5.6168,5.42,False,True,Mismatch
APOLLOHOSP,Mar 2024,2394.0,449,5.5657,5.33,False,True,Mismatch
APOLLOHOSP,TTM,2745.0,466,,5.89,False,False,Source unavailable
ASIANPAINT,Mar 2013,1737.0,42,44.0714,41.36,False,True,Mismatch
ASIANPAINT,Mar 2014,2004.0,48,44.3333,41.75,False,True,Mismatch
ASIANPAINT,Mar 2015,2243.0,42,56.7857,53.4,False,True,Mismatch
ASIANPAINT,Mar 2016,2725.0,49,59.9592,55.61,False,True,Mismatch
ASIANPAINT,Mar 2017,2994.0,37,90.0541,80.92,False,True,Mismatch
ASIANPAINT,Mar 2018,3204.0,41,86.3415,78.15,False,True,Mismatch
ASIANPAINT,Mar 2019,3765.0,110,36.7182,34.23,False,True,Mismatch
ASIANPAINT,Mar 2020,4157.0,102,44.2353,40.75,False,True,Mismatch
ASIANPAINT,Mar 2021,4856.0,92,56.3913,52.78,False,True,Mismatch
ASIANPAINT,Mar 2022,4804.0,95,53.6842,50.57,False,True,Mismatch
ASIANPAINT,Mar 2023,6260.0,144,46.4653,43.47,False,True,Mismatch
ASIANPAINT,Mar 2024,7585.0,205,41.0049,37.0,False,True,Mismatch
ASIANPAINT,TTM,6681.0,227,,29.43,False,False,Source unavailable
ATGL,Mar 2018,366.0,125,,2.93,False,False,Source unavailable
ATGL,Mar 2019,455.0,90,,5.06,False,False,Source unavailable
ATGL,Mar 2020,595.0,41,,14.51,False,False,Source unavailable
ATGL,Mar 2021,704.0,40,,17.6,False,False,Source unavailable
ATGL,Mar 2022,773.0,53,,14.58,False,False,Source unavailable
ATGL,Mar 2023,870.0,78,,11.15,False,False,Source unavailable
ATGL,Mar 2024,1104.0,111,,9.95,False,False,Source unavailable
ATGL,TTM,1153.0,106,,10.88,False,False,Source unavailable
BAJAJ-AUTO,Mar 2013,3656.0,1,4446.0,3656.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2014,4163.0,1,4837.0,4163.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2015,4128.0,6,726.0,688.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2016,4793.0,1,5987.0,4793.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2017,4429.0,1,5897.0,4429.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2018,4846.0,1,6250.0,4846.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2019,5198.0,4,1806.5,1299.5,False,True,Mismatch
BAJAJ-AUTO,Mar 2020,5109.0,3,2313.6667,1703.0,False,True,Mismatch
BAJAJ-AUTO,Mar 2021,4938.0,7,929.7143,705.43,False,True,Mismatch
BAJAJ-AUTO,Mar 2022,5259.0,9,881.1111,584.33,False,True,Mismatch
BAJAJ-AUTO,Mar 2023,6465.0,40,204.2,161.62,False,True,Mismatch
BAJAJ-AUTO,Mar 2024,8765.0,60,174.4167,146.08,False,True,Mismatch
BAJAJ-AUTO,TTM,9143.0,164,,55.75,False,False,Source unavailable
AXISBANK,Mar 2013,8313.0,6551,1.2697,1.27,True,True,Match
AXISBANK,Mar 2014,9644.0,7405,1.3034,1.3,True,True,Match
AXISBANK,Mar 2015,11127.0,8365,1.3313,1.33,True,True,Match
AXISBANK,Mar 2016,13367.0,9371,1.4273,1.43,True,True,Match
AXISBANK,Mar 2017,23808.0,11691,2.0353,2.04,True,True,Match
AXISBANK,Mar 2018,28895.0,10967,2.6327,2.63,True,True,Match
AXISBANK,Mar 2019,27155.0,13130,2.0674,2.07,True,True,Match
AXISBANK,Mar 2020,35066.0,15537,2.2559,2.26,True,True,Match
AXISBANK,Mar 2021,31749.0,12264,2.5885,2.59,True,True,Match
AXISBANK,Mar 2022,29962.0,15221,1.9688,1.97,True,True,Match
AXISBANK,Mar 2023,29089.0,16143,1.8029,1.8,True,True,Match
AXISBANK,Mar 2024,37943.0,22442,1.6912,1.69,True,True,Match
AXISBANK,TTM,44566.0,25243,,1.77,False,False,Source unavailable
BAJAJFINSV,Mar 2013,3931.0,1204,3.2666,3.26,False,True,Mismatch
BAJAJFINSV,Mar 2014,4491.0,1562,2.8771,2.88,True,True,Match
BAJAJFINSV,Mar 2015,5511.0,2230,2.4749,2.47,True,True,Match
BAJAJFINSV,Mar 2016,6739.0,2877,2.3424,2.34,True,True,Match
BAJAJFINSV,Mar 2017,8713.0,3716,2.3447,2.34,True,True,Match
BAJAJFINSV,Mar 2018,10788.0,4531,2.3812,2.38,True,True,Match
BAJAJFINSV,Mar 2019,15037.0,6657,2.2591,2.26,True,True,Match
BAJAJFINSV,Mar 2020,18258.0,9500,1.9219,1.92,True,True,Match
BAJAJFINSV,Mar 2021,19641.0,9274,2.1171,2.12,True,True,Match
BAJAJFINSV,Mar 2022,21455.0,9629,2.229,2.23,True,True,Match
BAJAJFINSV,Mar 2023,29868.0,12380,2.4127,2.41,True,True,Match
BAJAJFINSV,Mar 2024,40886.0,18607,2.1971,2.2,True,True,Match
BAJAJFINSV,TTM,45479.0,21568,,2.11,False,False,Source unavailable
BAJAJHLDNG,Mar 2013,322.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2014,400.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2015,484.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2016,429.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2017,628.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2018,355.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2019,347.0,0,,,False,False,Source unavailable
BAJAJHLDNG,Mar 2020,301.0,13,258.3846,23.15,False,True,Mismatch
BAJAJHLDNG,Mar 2021,352.0,4,950.75,88.0,False,True,Mismatch
BAJAJHLDNG,Mar 2022,367.0,3,1421.0,122.33,False,True,Mismatch
BAJAJHLDNG,Mar 2023,380.0,7,721.8571,54.29,False,True,Mismatch
BAJAJHLDNG,Mar 2024,1562.0,2,3764.5,781.0,False,True,Mismatch
BAJAJHLDNG,TTM,1554.0,2,,777.0,False,False,Source unavailable
BAJFINANCE,Mar 2015,1752.0,26,68.3462,67.38,False,True,Mismatch
BAJFINANCE,Mar 2016,2354.0,35,68.0286,67.26,False,True,Mismatch
BAJFINANCE,Mar 2017,3250.0,22,149.0455,147.73,False,True,Mismatch
BAJFINANCE,Mar 2018,4115.0,10,414.6,411.5,False,True,Mismatch
BAJFINANCE,Mar 2019,5454.0,13,422.1538,419.54,False,True,Mismatch
BAJFINANCE,Mar 2020,9159.0,9,1020.8889,1017.67,False,True,Mismatch
BAJFINANCE,Mar 2021,10839.0,3,3621.0,3613.0,False,True,Mismatch
BAJFINANCE,Mar 2022,11880.0,-17,-700.6471,-698.82,False,True,Mismatch
BAJFINANCE,Mar 2023,12693.0,-5,-2546.4,-2538.6,False,True,Mismatch
BAJFINANCE,Mar 2024,16099.0,6,2689.1667,2683.17,False,True,Mismatch
BAJFINANCE,TTM,18943.0,29,,653.21,False,False,Source unavailable
BANKBARODA,Mar 2013,10950.0,4511,2.4281,2.43,True,True,Match
BANKBARODA,Mar 2014,12049.0,5555,2.1694,2.17,True,True,Match
BANKBARODA,Mar 2015,13466.0,5449,2.4716,2.47,True,True,Match
BANKBARODA,Mar 2016,25391.0,5992,4.2331,4.24,False,True,Mismatch
BANKBARODA,Mar 2017,19250.0,7937,2.4241,2.43,False,True,Mismatch
BANKBARODA,Mar 2018,26093.0,7992,3.2624,3.26,True,True,Match
BANKBARODA,Mar 2019,25815.0,7887,3.2718,3.27,True,True,Match
BANKBARODA,Mar 2020,40583.0,12191,3.3277,3.33,True,True,Match
BANKBARODA,Mar 2021,38070.0,14687,2.5915,2.59,True,True,Match
BANKBARODA,Mar 2022,37518.0,14395,2.606,2.61,True,True,Match
BANKBARODA,Mar 2023,38231.0,16275,2.3495,2.35,True,True,Match
BANKBARODA,Mar 2024,44379.0,23399,1.8967,1.9,True,True,Match
BANKBARODA,TTM,46459.0,23807,,1.95,False,False,Source unavailable
BHARTIARTL,Mar 2013,22960.0,4519,5.3372,5.08,False,True,Mismatch
BHARTIARTL,Mar 2014,26512.0,5879,4.9997,4.51,False,True,Mismatch
BHARTIARTL,Mar 2015,33602.0,4446,7.8374,7.56,False,True,Mismatch
BHARTIARTL,Mar 2016,33984.0,8546,4.5451,3.98,False,True,Mismatch
BHARTIARTL,Mar 2017,35330.0,9547,3.8801,3.7,False,True,Mismatch
BHARTIARTL,Mar 2018,30079.0,9326,3.4136,3.23,False,True,Mismatch
BHARTIARTL,Mar 2019,25764.0,10622,2.8467,2.43,False,True,Mismatch
BHARTIARTL,Mar 2020,36610.0,13992,-0.0833,2.62,False,True,Mismatch
BHARTIARTL,Mar 2021,45279.0,15091,2.7211,3.0,False,True,Mismatch
BHARTIARTL,Mar 2022,57534.0,16616,3.7428,3.46,False,True,Mismatch
BHARTIARTL,Mar 2023,71274.0,19300,3.7458,3.69,False,True,Mismatch
BHARTIARTL,Mar 2024,78292.0,22648,3.3055,3.46,False,True,Mismatch
BHARTIARTL,TTM,80733.0,22424,,3.6,False,False,Source unavailable
BEL,Mar 2013,669.0,7,184.4286,95.57,False,True,Mismatch
BEL,Mar 2014,925.0,7,194.7143,132.14,False,True,Mismatch
BEL,Mar 2015,1179.0,7,240.8571,168.43,False,True,Mismatch
BEL,Mar 2016,1393.0,10,196.6,139.3,False,True,Mismatch
BEL,Mar 2017,1792.0,18,122.8889,99.56,False,True,Mismatch
BEL,Mar 2018,2039.0,6,372.5,339.83,False,True,Mismatch
BEL,Mar 2019,2909.0,16,186.375,181.81,False,True,Mismatch
BEL,Mar 2020,2759.0,8,357.25,344.88,False,True,Mismatch
BEL,Mar 2021,3214.0,10,333.9,321.4,False,True,Mismatch
BEL,Mar 2022,3344.0,9,397.3333,371.56,False,True,Mismatch
BEL,Mar 2023,4090.0,19,230.0526,215.26,False,True,Mismatch
BEL,Mar 2024,5051.0,12,476.75,420.92,False,True,Mismatch
BEL,TTM,5708.0,7,,815.43,False,False,Source unavailable
BHEL,Mar 2013,9483.0,128,82.9297,74.09,False,True,Mismatch
BHEL,Mar 2014,4579.0,133,46.5865,34.43,False,True,Mismatch
BHEL,Mar 2015,2141.0,92,36.5435,23.27,False,True,Mismatch
BHEL,Mar 2016,-1357.0,360,0.375,-3.77,False,True,Mismatch
BHEL,Mar 2017,1095.0,413,4.4746,2.65,False,True,Mismatch
BHEL,Mar 2018,1653.0,330,7.0667,5.01,False,True,Mismatch
BHEL,Mar 2019,2032.0,378,7.127,5.38,False,True,Mismatch
BHEL,Mar 2020,-133.0,613,0.7455,-0.22,False,True,Mismatch
BHEL,Mar 2021,-3049.0,467,-5.6874,-6.53,False,True,Mismatch
BHEL,Mar 2022,828.0,448,2.7522,1.85,False,True,Mismatch
BHEL,Mar 2023,1044.0,612,2.5948,1.71,False,True,Mismatch
BHEL,Mar 2024,711.0,828,1.593,0.86,False,True,Mismatch
BHEL,TTM,1050.0,746,,1.41,False,False,Source unavailable
BOSCHLTD,Dec 2012,1350.0,6,286.5,225.0,False,True,Mismatch
BOSCHLTD,Dec 2013,1289.0,0,,,False,False,Source unavailable
BOSCHLTD,Mar 2015,1981.0,14,179.8571,141.5,False,True,Mismatch
BOSCHLTD,Mar 2016,1878.0,13,192.3846,144.46,False,True,Mismatch
BOSCHLTD,Mar 2017,1963.0,27,106.4815,72.7,False,True,Mismatch
BOSCHLTD,Mar 2018,2093.0,3,837.0,697.67,False,True,Mismatch
BOSCHLTD,Mar 2019,2154.0,13,211.8462,165.69,False,True,Mismatch
BOSCHLTD,Mar 2020,1483.0,10,137.8,148.3,False,True,Mismatch
BOSCHLTD,Mar 2021,1163.0,14,65.8571,83.07,False,True,Mismatch
BOSCHLTD,Mar 2022,1462.0,29,63.8966,50.41,False,True,Mismatch
BOSCHLTD,Mar 2023,1810.0,12,190.0833,150.83,False,True,Mismatch
BOSCHLTD,Mar 2024,2095.0,51,71.7843,41.08,False,True,Mismatch
BOSCHLTD,TTM,2216.0,13,,170.46,False,False,Source unavailable
BPCL,Mar 2013,6709.0,2518,3.2569,2.66,False,True,Mismatch
BPCL,Mar 2014,9414.0,1982,5.4279,4.75,False,True,Mismatch
BPCL,Mar 2015,9780.0,1180,10.0822,8.29,False,True,Mismatch
BPCL,Mar 2016,12971.0,680,21.8882,19.08,False,True,Mismatch
BPCL,Mar 2017,13783.0,696,23.7126,19.8,False,True,Mismatch
BPCL,Mar 2018,15317.0,1186,15.3828,12.91,False,True,Mismatch
BPCL,Mar 2019,15112.0,1764,10.2534,8.57,False,True,Mismatch
BPCL,Mar 2020,8975.0,2637,3.9317,3.4,False,True,Mismatch
BPCL,Mar 2021,21001.0,1723,16.5351,12.19,False,True,Mismatch
BPCL,Mar 2022,19137.0,2606,9.2387,7.34,False,True,Mismatch
BPCL,Mar 2023,10899.0,3745,3.4539,2.91,False,True,Mismatch
BPCL,Mar 2024,44082.0,4149,11.3555,10.62,False,True,Mismatch
BPCL,TTM,26554.0,3640,,7.3,False,False,Source unavailable
BRITANNIA,Mar 2013,421.0,41,11.5366,10.27,False,True,Mismatch
BRITANNIA,Mar 2014,627.0,8,82.625,78.38,False,True,Mismatch
BRITANNIA,Mar 2015,870.0,4,274.5,217.5,False,True,Mismatch
BRITANNIA,Mar 2016,1224.0,5,267.8,244.8,False,True,Mismatch
BRITANNIA,Mar 2017,1278.0,5,285.8,255.6,False,True,Mismatch
BRITANNIA,Mar 2018,1501.0,8,208.375,187.62,False,True,Mismatch
BRITANNIA,Mar 2019,1732.0,9,215.3333,192.44,False,True,Mismatch
BRITANNIA,Mar 2020,1843.0,77,27.3506,23.94,False,True,Mismatch
BRITANNIA,Mar 2021,2509.0,111,25.4234,22.6,False,True,Mismatch
BRITANNIA,Mar 2022,2201.0,144,16.8264,15.28,False,True,Mismatch
BRITANNIA,Mar 2023,2831.0,169,20.284,16.75,False,True,Mismatch
BRITANNIA,Mar 2024,3167.0,164,20.5976,19.31,False,True,Mismatch
BRITANNIA,TTM,3136.0,121,,25.92,False,False,Source unavailable
CANBK,Mar 2013,7217.0,3308,2.1823,2.18,True,True,Match
CANBK,Mar 2014,9636.0,4144,2.3248,2.33,False,True,Mismatch
CANBK,Mar 2015,10302.0,4733,2.1764,2.18,True,True,Match
CANBK,Mar 2016,17785.0,5266,3.3739,3.38,False,True,Mismatch
CANBK,Mar 2017,15691.0,7852,1.9966,2.0,True,True,Match
CANBK,Mar 2018,25582.0,7398,3.4536,3.46,False,True,Mismatch
CANBK,Mar 2019,27202.0,9907,2.7433,2.75,False,True,Mismatch
CANBK,Mar 2020,26809.0,11799,2.2699,2.27,True,True,Match
CANBK,Mar 2021,43437.0,23086,1.8804,1.88,True,True,Match
CANBK,Mar 2022,41235.0,23643,1.7433,1.74,True,True,Match
CANBK,Mar 2023,42772.0,25325,1.6885,1.69,True,True,Match
CANBK,Mar 2024,46146.0,28646,1.6107,1.61,True,True,Match
CANBK,TTM,48026.0,30394,,1.58,False,False,Source unavailable
CHOLAFIN,Mar 2013,688.0,1,706.0,688.0,False,True,Mismatch
CHOLAFIN,Mar 2014,932.0,1,950.0,932.0,False,True,Mismatch
CHOLAFIN,Mar 2015,1061.0,0,,,False,False,Source unavailable
CHOLAFIN,Mar 2016,1266.0,2,643.5,633.0,False,True,Mismatch
CHOLAFIN,Mar 2017,1322.0,3,448.6667,440.67,False,True,Mismatch
CHOLAFIN,Mar 2018,1451.0,0,,,False,False,Source unavailable
CHOLAFIN,Mar 2019,1632.0,1,1659.0,1632.0,False,True,Mismatch
