company_id,year,cash_from_operations_cr,capex_cr,free_cash_flow_cr,free_cash_flow_calculated,fcf_match,source_available,validation_status
TATACONSUM,Mar 2021,1656.0,346.0,1310.0,1310.0,True,True,Match
TATACONSUM,Mar 2022,1516.0,1317.0,199.0,199.0,True,True,Match
TATACONSUM,Mar 2023,1461.0,834.0,627.0,627.0,True,True,Match
TATACONSUM,Mar 2024,1937.0,1911.0,26.0,26.0,True,True,Match
TATAMOTORS,Mar 2013,22163.0,22969.0,-806.0,-806.0,True,True,Match
TATAMOTORS,Mar 2014,36151.0,27991.0,8160.0,8160.0,True,True,Match
TATAMOTORS,Mar 2015,35531.0,36232.0,-701.0,-701.0,True,True,Match
TATAMOTORS,Mar 2016,37900.0,36694.0,1206.0,1206.0,True,True,Match
TATAMOTORS,Mar 2017,30199.0,39571.0,-9372.0,-9372.0,True,True,Match
TATAMOTORS,Mar 2018,23857.0,25139.0,-1282.0,-1282.0,True,True,Match
TATAMOTORS,Mar 2019,18891.0,20878.0,-1987.0,-1987.0,True,True,Match
TATAMOTORS,Mar 2020,26633.0,33115.0,-6482.0,-6482.0,True,True,Match
TATAMOTORS,Mar 2021,29001.0,25672.0,3329.0,3329.0,True,True,Match
TATAMOTORS,Mar 2022,14283.0,4444.0,9839.0,9839.0,True,True,Match
TATAMOTORS,Mar 2023,35388.0,15417.0,19971.0,19971.0,True,True,Match
TATAMOTORS,Mar 2024,67915.0,22782.0,45133.0,45133.0,True,True,Match
TATAPOWER,Mar 2013,3286.0,4026.0,-740.0,-740.0,True,True,Match
TATAPOWER,Mar 2014,6483.0,3609.0,2874.0,2874.0,True,True,Match
TATAPOWER,Mar 2015,5981.0,3865.0,2116.0,2116.0,True,True,Match
TATAPOWER,Mar 2016,7415.0,1805.0,5610.0,5610.0,True,True,Match
TATAPOWER,Mar 2017,7014.0,7373.0,-359.0,-359.0,True,True,Match
TATAPOWER,Mar 2018,6364.0,1512.0,4852.0,4852.0,True,True,Match
TATAPOWER,Mar 2019,4574.0,272.0,4302.0,4302.0,True,True,Match
TATAPOWER,Mar 2020,7375.0,493.0,6882.0,6882.0,True,True,Match
TATAPOWER,Mar 2021,8345.0,993.0,9338.0,7352.0,False,True,Mismatch
TATAPOWER,Mar 2022,6693.0,6250.0,443.0,443.0,True,True,Match
TATAPOWER,Mar 2023,7166.0,7263.0,-97.0,-97.0,True,True,Match
TATAPOWER,Mar 2024,12596.0,9027.0,3569.0,3569.0,True,True,Match
TATASTEEL,Mar 2013,14035.0,13099.0,936.0,936.0,True,True,Match
TATASTEEL,Mar 2014,13146.0,15378.0,-2232.0,-2232.0,True,True,Match
TATASTEEL,Mar 2015,11880.0,9021.0,2859.0,2859.0,True,True,Match
TATASTEEL,Mar 2016,11455.0,8794.0,2661.0,2661.0,True,True,Match
TATASTEEL,Mar 2017,10824.0,9490.0,1334.0,1334.0,True,True,Match
TATASTEEL,Mar 2018,8023.0,11730.0,-3707.0,-3707.0,True,True,Match
TATASTEEL,Mar 2019,25336.0,29176.0,-3840.0,-3840.0,True,True,Match
TATASTEEL,Mar 2020,20169.0,14012.0,6157.0,6157.0,True,True,Match
TATASTEEL,Mar 2021,44327.0,9437.0,34890.0,34890.0,True,True,Match
TATASTEEL,Mar 2022,44381.0,10905.0,33476.0,33476.0,True,True,Match
TATASTEEL,Mar 2023,21683.0,18179.0,3504.0,3504.0,True,True,Match
TATASTEEL,Mar 2024,20301.0,14253.0,6048.0,6048.0,True,True,Match
TCS,Mar 2013,11615.0,6038.0,5577.0,5577.0,True,True,Match
TCS,Mar 2014,14751.0,9452.0,5299.0,5299.0,True,True,Match
TCS,Mar 2015,19369.0,1807.0,17562.0,17562.0,True,True,Match
TCS,Mar 2016,19109.0,5010.0,14099.0,14099.0,True,True,Match
TCS,Mar 2017,25223.0,16895.0,8328.0,8328.0,True,True,Match
TCS,Mar 2018,25067.0,3104.0,28171.0,21963.0,False,True,Mismatch
TCS,Mar 2019,28593.0,1645.0,30238.0,26948.0,False,True,Mismatch
TCS,Mar 2020,32369.0,8968.0,41337.0,23401.0,False,True,Mismatch
TCS,Mar 2021,38802.0,7956.0,30846.0,30846.0,True,True,Match
TCS,Mar 2022,39949.0,738.0,39211.0,39211.0,True,True,Match
TCS,Mar 2023,41965.0,548.0,42513.0,41417.0,False,True,Mismatch
TCS,Mar 2024,44338.0,6091.0,50429.0,38247.0,False,True,Mismatch
TECHM,Mar 2013,855.0,622.0,233.0,233.0,True,True,Match
TECHM,Mar 2014,1596.0,291.0,1887.0,1305.0,False,True,Mismatch
TECHM,Mar 2015,2448.0,1865.0,583.0,583.0,True,True,Match
TECHM,Mar 2016,3137.0,1453.0,1684.0,1684.0,True,True,Match
TECHM,Mar 2017,4071.0,2893.0,1178.0,1178.0,True,True,Match
TECHM,Mar 2018,3554.0,3319.0,235.0,235.0,True,True,Match
TECHM,Mar 2019,4432.0,2104.0,2328.0,2328.0,True,True,Match
TECHM,Mar 2020,4358.0,1081.0,5439.0,3277.0,False,True,Mismatch
TECHM,Mar 2021,8094.0,5433.0,2661.0,2661.0,True,True,Match
TECHM,Mar 2022,5285.0,480.0,5765.0,4805.0,False,True,Mismatch
TECHM,Mar 2023,5572.0,226.0,5346.0,5346.0,True,True,Match
TECHM,Mar 2024,6376.0,1318.0,5058.0,5058.0,True,True,Match
TITAN,Mar 2013,553.0,142.0,411.0,411.0,True,True,Match
TITAN,Mar 2014,-555.0,271.0,-826.0,-826.0,True,True,Match
TITAN,Mar 2015,503.0,118.0,385.0,385.0,True,True,Match
TITAN,Mar 2016,576.0,159.0,417.0,417.0,True,True,Match
TITAN,Mar 2017,1712.0,953.0,759.0,759.0,True,True,Match
TITAN,Mar 2018,-51.0,98.0,47.0,-149.0,False,True,Mismatch
TITAN,Mar 2019,1243.0,797.0,446.0,446.0,True,True,Match
TITAN,Mar 2020,-348.0,235.0,-113.0,-583.0,False,True,Mismatch
TITAN,Mar 2021,4139.0,2799.0,1340.0,1340.0,True,True,Match
TITAN,Mar 2022,-724.0,1165.0,441.0,-1889.0,False,True,Mismatch
TITAN,Mar 2023,1370.0,1814.0,-444.0,-444.0,True,True,Match
TITAN,Mar 2024,1695.0,189.0,1506.0,1506.0,True,True,Match
TORNTPHARM,Mar 2013,153.0,247.0,-94.0,-94.0,True,True,Match
TORNTPHARM,Mar 2014,599.0,418.0,181.0,181.0,True,True,Match
TORNTPHARM,Mar 2015,810.0,2113.0,-1303.0,-1303.0,True,True,Match
TORNTPHARM,Mar 2016,2742.0,869.0,1873.0,1873.0,True,True,Match
TORNTPHARM,Mar 2017,1009.0,798.0,211.0,211.0,True,True,Match
TORNTPHARM,Mar 2018,894.0,4677.0,-3783.0,-3783.0,True,True,Match
TORNTPHARM,Mar 2019,1798.0,246.0,1552.0,1552.0,True,True,Match
TORNTPHARM,Mar 2020,1393.0,229.0,1622.0,1164.0,False,True,Mismatch
TORNTPHARM,Mar 2021,2005.0,444.0,1561.0,1561.0,True,True,Match
TORNTPHARM,Mar 2022,1803.0,196.0,1607.0,1607.0,True,True,Match
TORNTPHARM,Mar 2023,2368.0,2335.0,33.0,33.0,True,True,Match
TORNTPHARM,Mar 2024,3266.0,160.0,3106.0,3106.0,True,True,Match
TRENT,Mar 2013,31.0,276.0,-245.0,-245.0,True,True,Match
TRENT,Mar 2014,-46.0,48.0,-94.0,-94.0,True,True,Match
TRENT,Mar 2015,-10.0,306.0,-316.0,-316.0,True,True,Match
TRENT,Mar 2016,109.0,98.0,11.0,11.0,True,True,Match
TRENT,Mar 2017,102.0,44.0,58.0,58.0,True,True,Match
TRENT,Mar 2018,77.0,4.0,73.0,73.0,True,True,Match
TRENT,Mar 2019,21.0,37.0,-16.0,-16.0,True,True,Match
TRENT,Mar 2020,361.0,809.0,-448.0,-448.0,True,True,Match
TRENT,Mar 2021,285.0,18.0,303.0,267.0,False,True,Mismatch
TRENT,Mar 2022,58.0,56.0,114.0,2.0,False,True,Mismatch
TRENT,Mar 2023,595.0,103.0,492.0,492.0,True,True,Match
TRENT,Mar 2024,1349.0,508.0,841.0,841.0,True,True,Match
TVSMOTOR,Mar 2013,464.0,120.0,344.0,344.0,True,True,Match
TVSMOTOR,Mar 2014,470.0,235.0,235.0,235.0,True,True,Match
TVSMOTOR,Mar 2015,83.0,415.0,-332.0,-332.0,True,True,Match
TVSMOTOR,Mar 2016,936.0,605.0,331.0,331.0,True,True,Match
TVSMOTOR,Mar 2017,689.0,709.0,-20.0,-20.0,True,True,Match
TVSMOTOR,Mar 2018,354.0,1095.0,-741.0,-741.0,True,True,Match
TVSMOTOR,Mar 2019,-918.0,1104.0,-2022.0,-2022.0,True,True,Match
TVSMOTOR,Mar 2020,373.0,1090.0,-717.0,-717.0,True,True,Match
TVSMOTOR,Mar 2021,1151.0,882.0,269.0,269.0,True,True,Match
TVSMOTOR,Mar 2022,-1575.0,1471.0,-3046.0,-3046.0,True,True,Match
TVSMOTOR,Mar 2023,-4405.0,1308.0,-5713.0,-5713.0,True,True,Match
TVSMOTOR,Mar 2024,-1253.0,1001.0,-2254.0,-2254.0,True,True,Match
ULTRACEMCO,Mar 2013,3618.0,4362.0,-744.0,-744.0,True,True,Match
ULTRACEMCO,Mar 2014,3455.0,2342.0,1113.0,1113.0,True,True,Match
ULTRACEMCO,Mar 2015,4190.0,2144.0,2046.0,2046.0,True,True,Match
ULTRACEMCO,Mar 2016,4526.0,3673.0,853.0,853.0,True,True,Match
ULTRACEMCO,Mar 2017,5005.0,2501.0,2504.0,2504.0,True,True,Match
ULTRACEMCO,Mar 2018,3888.0,1866.0,5754.0,2022.0,False,True,Mismatch
ULTRACEMCO,Mar 2019,5956.0,1165.0,7121.0,4791.0,False,True,Mismatch
ULTRACEMCO,Mar 2020,8972.0,4192.0,4780.0,4780.0,True,True,Match
ULTRACEMCO,Mar 2021,12500.0,8856.0,3644.0,3644.0,True,True,Match
ULTRACEMCO,Mar 2022,9283.0,2257.0,11540.0,7026.0,False,True,Mismatch
ULTRACEMCO,Mar 2023,9069.0,7188.0,1881.0,1881.0,True,True,Match
ULTRACEMCO,Mar 2024,10898.0,8789.0,2109.0,2109.0,True,True,Match
UNIONBANK,Mar 2013,-4245.0,343.0,-4588.0,-4588.0,True,True,Match
UNIONBANK,Mar 2014,2570.0,363.0,2207.0,2207.0,True,True,Match
UNIONBANK,Mar 2015,-3567.0,318.0,-3885.0,-3885.0,True,True,Match
UNIONBANK,Mar 2016,81.0,9.0,72.0,72.0,True,True,Match
UNIONBANK,Mar 2017,-6624.0,280.0,-6904.0,-6904.0,True,True,Match
UNIONBANK,Mar 2018,6097.0,315.0,5782.0,5782.0,True,True,Match
UNIONBANK,Mar 2019,-7778.0,297.0,-8075.0,-8075.0,True,True,Match
UNIONBANK,Mar 2020,-77.0,4.0,-81.0,-81.0,True,True,Match
UNIONBANK,Mar 2021,20527.0,601.0,19926.0,19926.0,True,True,Match
UNIONBANK,Mar 2022,36339.0,558.0,35781.0,35781.0,True,True,Match
UNIONBANK,Mar 2023,6056.0,2561.0,3495.0,3495.0,True,True,Match
UNIONBANK,Mar 2024,19930.0,1394.0,18536.0,18536.0,True,True,Match
INDIGO,Mar 2013,1741.0,1890.0,-149.0,-149.0,True,True,Match
INDIGO,Mar 2014,1595.0,2914.0,-1319.0,-1319.0,True,True,Match
INDIGO,Mar 2015,2384.0,940.0,1444.0,1444.0,True,True,Match
INDIGO,Mar 2016,3116.0,1337.0,1779.0,1779.0,True,True,Match
INDIGO,Mar 2017,3782.0,3033.0,749.0,749.0,True,True,Match
INDIGO,Mar 2018,3903.0,4152.0,-249.0,-249.0,True,True,Match
INDIGO,Mar 2019,3160.0,2526.0,634.0,634.0,True,True,Match
INDIGO,Mar 2020,6943.0,4573.0,2370.0,2370.0,True,True,Match
INDIGO,Mar 2021,-1620.0,3228.0,1608.0,-4848.0,False,True,Mismatch
INDIGO,Mar 2022,2064.0,1527.0,3591.0,537.0,False,True,Mismatch
INDIGO,Mar 2023,12703.0,4039.0,8664.0,8664.0,True,True,Match
INDIGO,Mar 2024,21183.0,11759.0,9424.0,9424.0,True,True,Match
