company_id,year,sales,operating_profit,operating_profit_margin_pct,opm_calculated,opm_match,source_available,validation_status
DLF,Mar 2024,6427,2124.0,33.0,33.05,True,True,Match
DLF,TTM,7001,1885.0,,26.92,False,False,Source unavailable
DMART,Mar 2013,3341,215.0,6.0,6.44,True,True,Match
DMART,Mar 2014,4686,341.0,7.0,7.28,True,True,Match
DMART,Mar 2015,6439,456.0,7.0,7.08,True,True,Match
DMART,Mar 2016,8584,664.0,8.0,7.74,True,True,Match
DMART,Mar 2017,11898,969.0,8.0,8.14,True,True,Match
DMART,Mar 2018,15033,1353.0,9.0,9.0,True,True,Match
DMART,Mar 2019,20005,1633.0,8.0,8.16,True,True,Match
DMART,Mar 2020,24870,2128.0,9.0,8.56,True,True,Match
DMART,Mar 2021,24143,1745.0,7.0,7.23,True,True,Match
DMART,Mar 2022,30976,2502.0,8.0,8.08,True,True,Match
DMART,Mar 2023,42840,3639.0,8.0,8.49,True,True,Match
DMART,Mar 2024,50789,4106.0,8.0,8.08,True,True,Match
DMART,TTM,57213,4476.0,,7.82,False,False,Source unavailable
DRREDDY,Mar 2013,11833,2669.0,23.0,22.56,True,True,Match
DRREDDY,Mar 2014,13415,3251.0,24.0,24.23,True,True,Match
DRREDDY,Mar 2015,15023,3508.0,23.0,23.35,True,True,Match
DRREDDY,Mar 2016,15568,3585.0,23.0,23.03,True,True,Match
DRREDDY,Mar 2017,14196,2472.0,17.0,17.41,True,True,Match
DRREDDY,Mar 2018,14281,2351.0,16.0,16.46,True,True,Match
DRREDDY,Mar 2019,15448,3178.0,21.0,20.57,True,True,Match
DRREDDY,Mar 2020,17517,2477.0,14.0,14.14,True,True,Match
DRREDDY,Mar 2021,19048,3874.0,20.0,20.34,True,True,Match
DRREDDY,Mar 2022,21545,3768.0,17.0,17.49,True,True,Match
DRREDDY,Mar 2023,24670,6470.0,26.0,26.23,True,True,Match
DRREDDY,Mar 2024,28011,7933.0,28.0,28.32,True,True,Match
DRREDDY,TTM,31229,8311.0,,26.61,False,False,Source unavailable
EICHERMOT,Dec 2012,6390,550.0,9.0,8.61,True,True,Match
EICHERMOT,Dec 2013,6810,715.0,11.0,10.5,False,True,Mismatch
EICHERMOT,Dec 2014,8738,1118.0,13.0,12.79,True,True,Match
EICHERMOT,Mar 2016,6173,1690.0,27.0,27.38,True,True,Match
EICHERMOT,Mar 2017,7033,2174.0,31.0,30.91,True,True,Match
EICHERMOT,Mar 2018,8965,2809.0,31.0,31.33,True,True,Match
EICHERMOT,Mar 2019,9797,2904.0,30.0,29.64,True,True,Match
EICHERMOT,Mar 2020,9154,2183.0,24.0,23.85,True,True,Match
EICHERMOT,Mar 2021,8720,1783.0,20.0,20.45,True,True,Match
EICHERMOT,Mar 2022,10298,2178.0,21.0,21.15,True,True,Match
EICHERMOT,Mar 2023,14442,3446.0,24.0,23.86,True,True,Match
EICHERMOT,Mar 2024,16536,4329.0,26.0,26.18,True,True,Match
EICHERMOT,TTM,17091,4472.0,,26.17,False,False,Source unavailable
GAIL,Mar 2013,50974,7427.0,15.0,14.57,True,True,Match
GAIL,Mar 2014,61765,7988.0,13.0,12.93,True,True,Match
GAIL,Mar 2015,60557,5631.0,9.0,9.3,True,True,Match
GAIL,Mar 2016,52053,4536.0,9.0,8.71,True,True,Match
GAIL,Mar 2017,48552,6021.0,12.0,12.4,True,True,Match
GAIL,Mar 2018,54496,7802.0,14.0,14.32,True,True,Match
GAIL,Mar 2019,76190,9938.0,13.0,13.04,True,True,Match
GAIL,Mar 2020,72518,9022.0,12.0,12.44,True,True,Match
GAIL,Mar 2021,57372,7245.0,13.0,12.63,True,True,Match
GAIL,Mar 2022,92770,15161.0,16.0,16.34,True,True,Match
GAIL,Mar 2023,145668,7500.0,5.0,5.15,True,True,Match
GAIL,Mar 2024,133228,14314.0,11.0,10.74,True,True,Match
GAIL,TTM,136081,16784.0,,12.33,False,False,Source unavailable
GODREJCP,Mar 2013,6412,995.0,16.0,15.52,True,True,Match
GODREJCP,Mar 2014,7599,1169.0,15.0,15.38,True,True,Match
GODREJCP,Mar 2015,8273,1379.0,17.0,16.67,True,True,Match
GODREJCP,Mar 2016,8424,1657.0,20.0,19.67,True,True,Match
GODREJCP,Mar 2017,9268,1907.0,21.0,20.58,True,True,Match
GODREJCP,Mar 2018,9847,2084.0,21.0,21.16,True,True,Match
GODREJCP,Mar 2019,10314,2132.0,21.0,20.67,True,True,Match
GODREJCP,Mar 2020,9911,2154.0,22.0,21.73,True,True,Match
GODREJCP,Mar 2021,11029,2399.0,22.0,21.75,True,True,Match
GODREJCP,Mar 2022,12276,2409.0,20.0,19.62,True,True,Match
GODREJCP,Mar 2023,13316,2443.0,18.0,18.35,True,True,Match
GODREJCP,Mar 2024,14096,2957.0,21.0,20.98,True,True,Match
GODREJCP,TTM,14152,2996.0,,21.17,False,False,Source unavailable
GRASIM,Mar 2013,27909,5924.0,21.0,21.23,True,True,Match
GRASIM,Mar 2014,28331,4915.0,17.0,17.35,True,True,Match
GRASIM,Mar 2015,31734,5144.0,16.0,16.21,True,True,Match
GRASIM,Mar 2016,34487,5911.0,17.0,17.14,True,True,Match
GRASIM,Mar 2017,36068,7387.0,20.0,20.48,True,True,Match
GRASIM,Mar 2018,55894,11612.0,21.0,20.78,True,True,Match
GRASIM,Mar 2019,77200,16640.0,22.0,21.55,True,True,Match
GRASIM,Mar 2020,68252,10373.0,15.0,15.2,True,True,Match
GRASIM,Mar 2021,76404,18635.0,24.0,24.39,True,True,Match
GRASIM,Mar 2022,95701,20431.0,21.0,21.35,True,True,Match
GRASIM,Mar 2023,117627,21589.0,18.0,18.35,True,True,Match
GRASIM,Mar 2024,130978,27195.0,21.0,20.76,True,True,Match
GRASIM,TTM,137116,27506.0,,20.06,False,False,Source unavailable
HAL,Mar 2013,14328,768.0,,5.36,False,False,Source unavailable
HAL,Mar 2014,15135,1570.0,,10.37,False,False,Source unavailable
HAL,Mar 2015,15730,2351.0,,14.95,False,False,Source unavailable
HAL,Mar 2016,16758,2478.0,,14.79,False,False,Source unavailable
HAL,Mar 2017,17950,3236.0,18.0,18.03,True,True,Match
HAL,Mar 2018,18519,3460.0,19.0,18.68,True,True,Match
HAL,Mar 2019,20008,4569.0,23.0,22.84,True,True,Match
HAL,Mar 2020,21445,4880.0,23.0,22.76,True,True,Match
HAL,Mar 2021,22882,5341.0,23.0,23.34,True,True,Match
HAL,Mar 2022,24620,5420.0,22.0,22.01,True,True,Match
HAL,Mar 2023,26928,6669.0,25.0,24.77,True,True,Match
HAL,Mar 2024,30381,9749.0,32.0,32.09,True,True,Match
HAL,TTM,31154,9954.0,,31.95,False,False,Source unavailable
HAVELLS,Mar 2013,7135,674.0,9.0,9.45,True,True,Match
HAVELLS,Mar 2014,8051,777.0,10.0,9.65,True,True,Match
HAVELLS,Mar 2015,8468,755.0,9.0,8.92,True,True,Match
HAVELLS,Mar 2016,7594,796.0,10.0,10.48,True,True,Match
HAVELLS,Mar 2017,6130,815.0,13.0,13.3,True,True,Match
HAVELLS,Mar 2018,8116,1033.0,13.0,12.73,True,True,Match
HAVELLS,Mar 2019,10073,1189.0,12.0,11.8,True,True,Match
HAVELLS,Mar 2020,9440,1067.0,11.0,11.3,True,True,Match
HAVELLS,Mar 2021,10457,1589.0,15.0,15.2,True,True,Match
HAVELLS,Mar 2022,13938,1775.0,13.0,12.73,True,True,Match
HAVELLS,Mar 2023,16911,1621.0,10.0,9.59,True,True,Match
HAVELLS,Mar 2024,18590,1881.0,10.0,10.12,True,True,Match
HAVELLS,TTM,20677,2008.0,,9.71,False,False,Source unavailable
HCLTECH,Jun 2013,25581,5680.0,22.0,22.2,True,True,Match
HCLTECH,Jun 2014,32144,8035.0,25.0,25.0,True,True,Match
HCLTECH,Jun 2015,36701,8486.0,23.0,23.12,True,True,Match
HCLTECH,Mar 2016 9m,31136,6654.0,,21.37,False,False,Source unavailable
HCLTECH,Mar 2017,47568,10390.0,22.0,21.84,True,True,Match
HCLTECH,Mar 2018,50569,11246.0,22.0,22.24,True,True,Match
HCLTECH,Mar 2019,60427,13926.0,23.0,23.05,True,True,Match
HCLTECH,Mar 2020,70676,17316.0,24.0,24.5,True,True,Match
HCLTECH,Mar 2021,75379,20048.0,27.0,26.6,True,True,Match
HCLTECH,Mar 2022,85651,20529.0,24.0,23.97,True,True,Match
HCLTECH,Mar 2023,101456,22628.0,22.0,22.3,True,True,Match
HCLTECH,Mar 2024,109913,24198.0,22.0,22.02,True,True,Match
HCLTECH,TTM,115308,25139.0,,21.8,False,False,Source unavailable
HDFCBANK,Mar 2013,35861,12631.0,3534.0,35.22,False,True,Mismatch
HDFCBANK,Mar 2014,42555,13508.0,5602.0,31.74,False,True,Mismatch
HDFCBANK,Mar 2015,50666,16164.0,7214.0,31.9,False,True,Mismatch
HDFCBANK,Mar 2016,63162,20055.0,9037.0,31.75,False,True,Mismatch
HDFCBANK,Mar 2017,73271,23856.0,11374.0,32.56,False,True,Mismatch
HDFCBANK,Mar 2018,85288,29532.0,13374.0,34.63,False,True,Mismatch
HDFCBANK,Mar 2019,105161,34856.0,16592.0,33.15,False,True,Mismatch
HDFCBANK,Mar 2020,122189,45459.0,14593.0,37.2,False,True,Mismatch
HDFCBANK,Mar 2021,128552,52457.0,16848.0,40.81,False,True,Mismatch
HDFCBANK,Mar 2022,135936,56557.0,20795.0,41.61,False,True,Mismatch
HDFCBANK,Mar 2023,170754,63042.0,29932.0,36.92,False,True,Mismatch
HDFCBANK,Mar 2024,283649,174196.0,-44685.0,61.41,False,True,Mismatch
HDFCBANK,TTM,329022,206009.0,,62.61,False,False,Source unavailable
HDFCLIFE,Mar 2013,14060,13535.0,525.0,96.27,False,True,Mismatch
HDFCLIFE,Mar 2014,17166,16561.0,605.0,96.48,False,True,Mismatch
HDFCLIFE,Mar 2015,27215,26341.0,874.0,96.79,False,True,Mismatch
HDFCLIFE,Mar 2016,18141,17187.0,953.0,94.74,False,True,Mismatch
HDFCLIFE,Mar 2017,30647,29674.0,972.0,96.83,False,True,Mismatch
HDFCLIFE,Mar 2018,32260,31186.0,1074.0,96.67,False,True,Mismatch
HDFCLIFE,Mar 2019,38855,37640.0,1215.0,96.87,False,True,Mismatch
HDFCLIFE,Mar 2020,29380,28239.0,1141.0,96.12,False,True,Mismatch
HDFCLIFE,Mar 2021,71528,70294.0,1235.0,98.27,False,True,Mismatch
HDFCLIFE,Mar 2022,67126,66348.0,778.0,98.84,False,True,Mismatch
HDFCLIFE,Mar 2023,70207,70127.0,80.0,99.89,False,True,Mismatch
HDFCLIFE,Mar 2024,101482,100951.0,531.0,99.48,False,True,Mismatch
HDFCLIFE,TTM,100772,100048.0,,99.28,False,False,Source unavailable
HEROMOTOCO,Mar 2014,25275,21722.0,3553.0,85.94,False,True,Mismatch
HEROMOTOCO,Mar 2015,27538,24018.0,3520.0,87.22,False,True,Mismatch
HEROMOTOCO,Mar 2016,28457,24033.0,4424.0,84.45,False,True,Mismatch
HEROMOTOCO,Mar 2017,28610,24025.0,4585.0,83.97,False,True,Mismatch
HEROMOTOCO,Mar 2018,32458,27124.0,5334.0,83.57,False,True,Mismatch
HEROMOTOCO,Mar 2019,33971,28946.0,5025.0,85.21,False,True,Mismatch
HEROMOTOCO,Mar 2020,29254,25184.0,4070.0,86.09,False,True,Mismatch
HEROMOTOCO,Mar 2021,30959,26902.0,4058.0,86.9,False,True,Mismatch
HEROMOTOCO,Mar 2022,29551,26295.0,3256.0,88.98,False,True,Mismatch
HEROMOTOCO,Mar 2023,34158,30060.0,4099.0,88.0,False,True,Mismatch
HEROMOTOCO,Mar 2024,37789,32554.0,5235.0,86.15,False,True,Mismatch
HEROMOTOCO,TTM,40098,34537.0,,86.13,False,False,Source unavailable
HINDALCO,Mar 2013,80193,72494.0,7699.0,90.4,False,True,Mismatch
HINDALCO,Mar 2014,87695,79671.0,8024.0,90.85,False,True,Mismatch
HINDALCO,Mar 2015,104281,95437.0,8844.0,91.52,False,True,Mismatch
HINDALCO,Mar 2016,98759,90981.0,7778.0,92.12,False,True,Mismatch
HINDALCO,Mar 2017,100184,87867.0,12317.0,87.71,False,True,Mismatch
HINDALCO,Mar 2018,115183,101488.0,13695.0,88.11,False,True,Mismatch
HINDALCO,Mar 2019,130542,115031.0,15511.0,88.12,False,True,Mismatch
HINDALCO,Mar 2020,118144,103838.0,14306.0,87.89,False,True,Mismatch
HINDALCO,Mar 2021,132008,114449.0,17559.0,86.7,False,True,Mismatch
HINDALCO,Mar 2022,195059,166712.0,28347.0,85.47,False,True,Mismatch
HINDALCO,Mar 2023,223202,200536.0,22666.0,89.85,False,True,Mismatch
HINDALCO,Mar 2024,215962,192090.0,23872.0,88.95,False,True,Mismatch
HINDALCO,TTM,224018,196087.0,,87.53,False,False,Source unavailable
HINDUNILVR,Mar 2013,27004,22784.0,4220.0,84.37,False,True,Mismatch
HINDUNILVR,Mar 2014,29234,24475.0,4759.0,83.72,False,True,Mismatch
HINDUNILVR,Mar 2015,31972,26560.0,5412.0,83.07,False,True,Mismatch
HINDUNILVR,Mar 2016,32186,26276.0,5910.0,81.64,False,True,Mismatch
HINDUNILVR,Mar 2017,33162,26834.0,6328.0,80.92,False,True,Mismatch
HINDUNILVR,Mar 2018,35545,28046.0,7499.0,78.9,False,True,Mismatch
HINDUNILVR,Mar 2019,39310,30430.0,8880.0,77.41,False,True,Mismatch
HINDUNILVR,Mar 2020,39783,29922.0,9861.0,75.21,False,True,Mismatch
HINDUNILVR,Mar 2021,47028,35402.0,11626.0,75.28,False,True,Mismatch
HINDUNILVR,Mar 2022,52446,39589.0,12857.0,75.49,False,True,Mismatch
HINDUNILVR,Mar 2023,60580,46433.0,14147.0,76.65,False,True,Mismatch
HINDUNILVR,Mar 2024,61896,47237.0,14659.0,76.32,False,True,Mismatch
HINDUNILVR,TTM,62661,47902.0,,76.45,False,False,Source unavailable
ICICIBANK,Mar 2013,44885,31684.0,-15085.0,70.59,False,True,Mismatch
ICICIBANK,Mar 2014,49479,32852.0,-13084.0,66.4,False,True,Mismatch
ICICIBANK,Mar 2015,54964,38766.0,-16120.0,70.53,False,True,Mismatch
ICICIBANK,Mar 2016,59294,52252.0,-26955.0,88.12,False,True,Mismatch
ICICIBANK,Mar 2017,60940,63841.0,-37737.0,104.76,False,True,Mismatch
ICICIBANK,Mar 2018,62162,72806.0,-44906.0,117.12,False,True,Mismatch
ICICIBANK,Mar 2019,71982,83775.0,-50971.0,116.38,False,True,Mismatch
ICICIBANK,Mar 2020,84836,85361.0,-45190.0,100.62,False,True,Mismatch
ICICIBANK,Mar 2021,89163,91309.0,-44805.0,102.41,False,True,Mismatch
ICICIBANK,Mar 2022,95407,80798.0,-26558.0,84.69,False,True,Mismatch
ICICIBANK,Mar 2023,121067,87864.0,-17341.0,72.57,False,True,Mismatch
ICICIBANK,Mar 2024,159516,99560.0,-14152.0,62.41,False,True,Mismatch
ICICIBANK,TTM,180551,125722.0,,69.63,False,False,Source unavailable
ICICIGI,Mar 2013,4012,4191.0,-178.0,104.46,False,True,Mismatch
ICICIGI,Mar 2014,4352,4578.0,-225.0,105.19,False,True,Mismatch
ICICIGI,Mar 2015,4234,4456.0,-221.0,105.24,False,True,Mismatch
ICICIGI,Mar 2016,6033,5269.0,764.0,87.34,False,True,Mismatch
ICICIGI,Mar 2017,7520,6601.0,919.0,87.78,False,True,Mismatch
ICICIGI,Mar 2018,6912,7174.0,-262.0,103.79,False,True,Mismatch
ICICIGI,Mar 2019,11163,9494.0,1669.0,85.05,False,True,Mismatch
ICICIGI,Mar 2020,11517,9745.0,1772.0,84.61,False,True,Mismatch
ICICIGI,Mar 2021,12161,10090.0,2072.0,82.97,False,True,Mismatch
ICICIGI,Mar 2022,16026,15010.0,1016.0,93.66,False,True,Mismatch
ICICIGI,Mar 2023,17876,16612.0,1264.0,92.93,False,True,Mismatch
ICICIGI,Mar 2024,20487,17910.0,2577.0,87.42,False,True,Mismatch
ICICIGI,TTM,23301,19938.0,,85.57,False,False,Source unavailable
ICICIPRULI,Mar 2013,20025,19280.0,745.0,96.28,False,True,Mismatch
ICICIPRULI,Mar 2014,21888,20384.0,1504.0,93.13,False,True,Mismatch
ICICIPRULI,Mar 2015,34453,32798.0,1655.0,95.2,False,True,Mismatch
ICICIPRULI,Mar 2016,20849,19008.0,1842.0,91.17,False,True,Mismatch
ICICIPRULI,Mar 2017,37816,36010.0,1806.0,95.22,False,True,Mismatch
ICICIPRULI,Mar 2018,38832,37062.0,1771.0,95.44,False,True,Mismatch
ICICIPRULI,Mar 2019,41463,40922.0,541.0,98.7,False,True,Mismatch
ICICIPRULI,Mar 2020,21025,21344.0,-319.0,101.52,False,True,Mismatch
ICICIPRULI,Mar 2021,83182,83572.0,-390.0,100.47,False,True,Mismatch
ICICIPRULI,Mar 2022,63564,65728.0,-2163.0,103.4,False,True,Mismatch
ICICIPRULI,Mar 2023,50478,52235.0,-1757.0,103.48,False,True,Mismatch
ICICIPRULI,Mar 2024,90307,92136.0,-1829.0,102.03,False,True,Mismatch
ICICIPRULI,TTM,77572,77251.0,,99.59,False,False,Source unavailable
INDUSINDBK,Mar 2013,6983,1947.0,286.0,27.88,False,True,Mismatch
INDUSINDBK,Mar 2014,8254,2555.0,335.0,30.95,False,True,Mismatch
INDUSINDBK,Mar 2015,9692,3133.0,288.0,32.33,False,True,Mismatch
INDUSINDBK,Mar 2016,11872,4188.0,329.0,35.28,False,True,Mismatch
INDUSINDBK,Mar 2017,14406,5684.0,379.0,39.46,False,True,Mismatch
INDUSINDBK,Mar 2018,17281,6555.0,942.0,37.93,False,True,Mismatch
INDUSINDBK,Mar 2019,22261,9283.0,-437.0,41.7,False,True,Mismatch
INDUSINDBK,Mar 2020,28783,12611.0,-553.0,43.81,False,True,Mismatch
INDUSINDBK,Mar 2021,29000,15997.0,-2469.0,55.16,False,True,Mismatch
INDUSINDBK,Mar 2022,30822,15840.0,-839.0,51.39,False,True,Mismatch
INDUSINDBK,Mar 2023,36368,15525.0,2067.0,42.69,False,True,Mismatch
INDUSINDBK,Mar 2024,45748,17638.0,2978.0,38.55,False,True,Mismatch
INDUSINDBK,TTM,49004,20104.0,,41.03,False,False,Source unavailable
INFY,Mar 2013,40352,11538.0,29.0,28.59,True,True,Match
INFY,Mar 2014,50133,13390.0,27.0,26.71,True,True,Match
INFY,Mar 2015,53319,14883.0,28.0,27.91,True,True,Match
INFY,Mar 2016,62441,17079.0,27.0,27.35,True,True,Match
INFY,Mar 2017,68484,18604.0,27.0,27.17,True,True,Match
INFY,Mar 2018,70522,18822.0,27.0,26.69,True,True,Match
INFY,Mar 2019,82675,20170.0,24.0,24.4,True,True,Match
INFY,Mar 2020,90791,22267.0,25.0,24.53,True,True,Match
INFY,Mar 2021,100472,27889.0,28.0,27.76,True,True,Match
INFY,Mar 2022,121641,31491.0,26.0,25.89,True,True,Match
INFY,Mar 2023,146767,35130.0,24.0,23.94,True,True,Match
INFY,Mar 2024,153670,36425.0,24.0,23.7,True,True,Match
INFY,TTM,159988,38145.0,,23.84,False,False,Source unavailable
IOC,Mar 2013,461780,13861.0,3.0,3.0,True,True,Match
IOC,Mar 2014,488345,17222.0,4.0,3.53,True,True,Match
IOC,Mar 2015,449507,10575.0,2.0,2.35,True,True,Match
IOC,Mar 2016,346045,22038.0,6.0,6.37,True,True,Match
IOC,Mar 2017,355379,34149.0,10.0,9.61,True,True,Match
IOC,Mar 2018,421492,41658.0,10.0,9.88,True,True,Match
IOC,Mar 2019,528158,35262.0,7.0,6.68,True,True,Match
IOC,Mar 2020,483763,16053.0,3.0,3.32,True,True,Match
IOC,Mar 2021,363950,39929.0,11.0,10.97,True,True,Match
IOC,Mar 2022,589321,47758.0,8.0,8.1,True,True,Match
IOC,Mar 2023,841756,30683.0,4.0,3.65,True,True,Match
IOC,Mar 2024,776352,75646.0,10.0,9.74,True,True,Match
IOC,TTM,761485,32930.0,,4.32,False,False,Source unavailable
IRCTC,Mar 2015,1059,152.0,14.0,14.35,True,True,Match
IRCTC,Mar 2016,1367,190.0,14.0,13.9,True,True,Match
IRCTC,Mar 2017,1520,314.0,21.0,20.66,True,True,Match
IRCTC,Mar 2018,1466,274.0,19.0,18.69,True,True,Match
IRCTC,Mar 2019,1870,383.0,20.0,20.48,True,True,Match
IRCTC,Mar 2020,2264,703.0,31.0,31.05,True,True,Match
IRCTC,Mar 2021,777,188.0,24.0,24.2,True,True,Match
IRCTC,Mar 2022,1879,874.0,47.0,46.51,True,True,Match
IRCTC,Mar 2023,3541,1276.0,36.0,36.04,True,True,Match
IRCTC,Mar 2024,4270,1466.0,34.0,34.33,True,True,Match
IRCTC,TTM,4455,1505.0,,33.78,False,False,Source unavailable
IRFC,Mar 2013,5550,5528.0,,99.6,False,False,Source unavailable
IRFC,Mar 2014,6197,6178.0,,99.69,False,False,Source unavailable
IRFC,Mar 2015,6939,6905.0,,99.51,False,False,Source unavailable
IRFC,Mar 2016,7507,7468.0,99.0,99.48,True,True,Match
IRFC,Mar 2017,9047,9021.0,100.0,99.71,True,True,Match
IRFC,Mar 2018,9267,9229.0,100.0,99.59,True,True,Match
IRFC,Mar 2019,11134,11085.0,100.0,99.56,True,True,Match
IRFC,Mar 2020,13421,13355.0,100.0,99.51,True,True,Match
IRFC,Mar 2021,15771,15657.0,99.0,99.28,True,True,Match
IRFC,Mar 2022,20299,20177.0,99.0,99.4,True,True,Match
IRFC,Mar 2023,23722,23588.0,99.0,99.44,True,True,Match
IRFC,Mar 2024,26645,26513.0,100.0,99.5,True,True,Match
IRFC,TTM,26902,26758.0,,99.46,False,False,Source unavailable
ITC,Mar 2013,31618,11221.0,35.0,35.49,True,True,Match
ITC,Mar 2014,35306,13080.0,37.0,37.05,True,True,Match
ITC,Mar 2015,38817,14252.0,37.0,36.72,True,True,Match
ITC,Mar 2016,39192,14531.0,37.0,37.08,True,True,Match
ITC,Mar 2017,42768,15470.0,36.0,36.17,True,True,Match
ITC,Mar 2018,43449,16521.0,38.0,38.02,True,True,Match
ITC,Mar 2019,48340,18537.0,38.0,38.35,True,True,Match
ITC,Mar 2020,49388,19344.0,39.0,39.17,True,True,Match
ITC,Mar 2021,49257,17065.0,35.0,34.64,True,True,Match
ITC,Mar 2022,60645,20623.0,34.0,34.01,True,True,Match
ITC,Mar 2023,70919,25704.0,36.0,36.24,True,True,Match
ITC,Mar 2024,70866,26233.0,37.0,37.02,True,True,Match
ITC,TTM,75135,26640.0,,35.46,False,False,Source unavailable
JINDALSTEL,Mar 2013,19807,6106.0,31.0,30.83,True,True,Match
JINDALSTEL,Mar 2014,19286,5799.0,30.0,30.07,True,True,Match
JINDALSTEL,Mar 2015,19401,5464.0,28.0,28.16,True,True,Match
JINDALSTEL,Mar 2016,19469,3437.0,18.0,17.65,True,True,Match
JINDALSTEL,Mar 2017,21603,4709.0,22.0,21.8,True,True,Match
JINDALSTEL,Mar 2018,33286,6469.0,19.0,19.43,True,True,Match
JINDALSTEL,Mar 2019,46966,8412.0,18.0,17.91,True,True,Match
JINDALSTEL,Mar 2020,37923,6831.0,18.0,18.01,True,True,Match
JINDALSTEL,Mar 2021,34579,10933.0,32.0,31.62,True,True,Match
JINDALSTEL,Mar 2022,51166,15515.0,30.0,30.32,True,True,Match
JINDALSTEL,Mar 2023,53212,9942.0,19.0,18.68,True,True,Match
JINDALSTEL,Mar 2024,50354,10202.0,20.0,20.26,True,True,Match
JINDALSTEL,TTM,50019,10327.0,,20.65,False,False,Source unavailable
JIOFIN,Mar 2023,45,39.0,88.0,86.67,False,True,Mismatch
JIOFIN,Mar 2024,1855,1559.0,84.0,84.04,True,True,Match
JIOFIN,TTM,1968,1531.0,,77.79,False,False,Source unavailable
JSWENERGY,Mar 2013,8870,2801.0,32.0,31.58,True,True,Match
JSWENERGY,Mar 2014,8648,3255.0,38.0,37.64,True,True,Match
JSWENERGY,Mar 2015,9347,3624.0,39.0,38.77,True,True,Match
JSWENERGY,Mar 2016,9824,4029.0,41.0,41.01,True,True,Match
JSWENERGY,Mar 2017,8263,3324.0,40.0,40.23,True,True,Match
JSWENERGY,Mar 2018,8049,2713.0,34.0,33.71,True,True,Match
JSWENERGY,Mar 2019,9138,2855.0,31.0,31.24,True,True,Match
JSWENERGY,Mar 2020,8273,2957.0,36.0,35.74,True,True,Match
JSWENERGY,Mar 2021,6922,2913.0,42.0,42.08,True,True,Match
JSWENERGY,Mar 2022,8167,3572.0,44.0,43.74,True,True,Match
JSWENERGY,Mar 2023,10332,3282.0,32.0,31.77,True,True,Match
JSWENERGY,Mar 2024,11486,5382.0,47.0,46.86,True,True,Match
JSWENERGY,TTM,11416,5382.0,,47.14,False,False,Source unavailable
JSWSTEEL,Mar 2013,38210,6512.0,17.0,17.04,True,True,Match
JSWSTEEL,Mar 2014,51220,9169.0,18.0,17.9,True,True,Match
JSWSTEEL,Mar 2015,52972,9364.0,18.0,17.68,True,True,Match
JSWSTEEL,Mar 2016,41546,6422.0,15.0,15.46,True,True,Match
JSWSTEEL,Mar 2017,55604,12308.0,22.0,22.14,True,True,Match
JSWSTEEL,Mar 2018,71933,14916.0,21.0,20.74,True,True,Match
JSWSTEEL,Mar 2019,84757,18930.0,22.0,22.33,True,True,Match
JSWSTEEL,Mar 2020,73326,11813.0,16.0,16.11,True,True,Match
JSWSTEEL,Mar 2021,79839,20178.0,25.0,25.27,True,True,Match
JSWSTEEL,Mar 2022,146371,39114.0,27.0,26.72,True,True,Match
JSWSTEEL,Mar 2023,165960,18470.0,11.0,11.13,True,True,Match
JSWSTEEL,Mar 2024,175006,28157.0,16.0,16.09,True,True,Match
JSWSTEEL,TTM,170274,22478.0,,13.2,False,False,Source unavailable
KOTAKBANK,Mar 2013,10838,6603.0,-1789.0,60.92,False,True,Mismatch
KOTAKBANK,Mar 2014,11986,7053.0,-1379.0,58.84,False,True,Mismatch
KOTAKBANK,Mar 2015,13319,9718.0,-3366.0,72.96,False,True,Mismatch
KOTAKBANK,Mar 2016,20402,11541.0,-2263.0,56.57,False,True,Mismatch
KOTAKBANK,Mar 2017,22324,14832.0,-3965.0,66.44,False,True,Mismatch
KOTAKBANK,Mar 2018,25131,16805.0,-4141.0,66.87,False,True,Mismatch
KOTAKBANK,Mar 2019,29831,19758.0,-5114.0,66.23,False,True,Mismatch
KOTAKBANK,Mar 2020,33474,22578.0,-5005.0,67.45,False,True,Mismatch
KOTAKBANK,Mar 2021,32820,29812.0,-9958.0,90.83,False,True,Mismatch
KOTAKBANK,Mar 2022,33741,30699.0,-8512.0,90.98,False,True,Mismatch
KOTAKBANK,Mar 2023,42151,33485.0,-5746.0,79.44,False,True,Mismatch
KOTAKBANK,Mar 2024,56237,47052.0,-13382.0,83.67,False,True,Mismatch
KOTAKBANK,TTM,64053,50872.0,,79.42,False,False,Source unavailable
LICI,Mar 2019,571508,5920.0,1.0,1.04,True,True,Match
LICI,Mar 2020,628043,-6947.0,-1.0,-1.11,True,True,Match
LICI,Mar 2021,690914,-252.0,0.0,-0.04,True,True,Match
LICI,Mar 2022,723606,3326.0,0.0,0.46,True,True,Match
LICI,Mar 2023,784628,34207.0,4.0,4.36,True,True,Match
LICI,Mar 2024,845966,32779.0,4.0,3.87,True,True,Match
LICI,TTM,896106,25851.0,,2.88,False,False,Source unavailable
LODHA,Mar 2011,2173,510.0,,23.47,False,False,Source unavailable
LODHA,Mar 2012,2954,724.0,,24.51,False,False,Source unavailable
LODHA,Mar 2015,6236,1467.0,,23.52,False,False,Source unavailable
LODHA,Mar 2016,8249,2126.0,26.0,25.77,True,True,Match
LODHA,Mar 2017,7926,1614.0,20.0,20.36,True,True,Match
LODHA,Mar 2018,9677,1682.0,17.0,17.38,True,True,Match
